id,filename,f1,f1p,f2,f2p,f3,f3p,f4,f4p,f5,f5p,f6,f6p,f1px,f1py,f2px,f2py,f3px,f3py,f4px,f4py,f5px,f5py,f6px,f6py
245,245_Cam.001__4_4_9_2_8_6.jpg,Flch0_azul,4,Flch6_morada,4,Flch1_verde,9,Flch2_naranja,2,Flch3_amarilla,8,Flch4_roja,6,116,242,292,138,209,193,348,240,203,267,268,185
246,246_Cam.002__5_5_3_1_5_5.jpg,Flch0_azul,5,Flch6_morada,5,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,5,Flch4_roja,5,271,161,151,321,72,227,165,371,277,330,311,299
247,247_Cam.002__1_2_1_3_3_6.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,3,Flch4_roja,6,421,217,42,245,365,331,141,345,371,173,319,231
248,248_Cam.001__1_3_6_6_2_2.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,6,Flch2_naranja,6,Flch3_amarilla,2,Flch4_roja,2,125,348,214,78,243,130,263,188,180,363,249,64
249,249_Cam.003__5_1_6_4_6_2.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,6,Flch2_naranja,4,Flch3_amarilla,6,Flch4_roja,2,122,281,24,241,178,137,334,295,135,167,67,334
250,250_Cam.000__1_4_3_2_5_1.jpg,Flch0_azul,1,Flch6_morada,4,Flch1_verde,3,Flch2_naranja,2,Flch3_amarilla,5,Flch4_roja,1,123,50,283,93,266,385,361,264,233,106,243,30
251,251_Cam.002__2_5_3_4_3_6.jpg,Flch0_azul,2,Flch6_morada,5,Flch1_verde,3,Flch2_naranja,4,Flch3_amarilla,3,Flch4_roja,6,254,365,333,223,58,238,160,331,380,192,128,233
252,252_Cam.002__2_1_4_2_1_6.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,6,334,114,349,346,331,186,411,215,78,327,193,318
253,253_Cam.002__2_3_8_4_5_4.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,8,Flch2_naranja,4,Flch3_amarilla,5,Flch4_roja,4,198,372,79,263,278,269,87,232,213,152,154,135
254,254_Cam.000__7_2_9_8_1_6.jpg,Flch0_azul,7,Flch6_morada,2,Flch1_verde,9,Flch2_naranja,8,Flch3_amarilla,1,Flch4_roja,6,283,177,99,140,224,191,274,185,205,24,199,292
255,255_Cam.002__4_4_1_5_2_1.jpg,Flch0_azul,4,Flch6_morada,4,Flch1_verde,1,Flch2_naranja,5,Flch3_amarilla,2,Flch4_roja,1,138,161,81,214,313,364,194,155,179,365,21,176
256,256_Cam.002__5_1_2_5_3_3.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,2,Flch2_naranja,5,Flch3_amarilla,3,Flch4_roja,3,319,296,427,207,262,369,278,163,93,162,222,365
257,257_Cam.003__5_1_3_1_8_5.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,8,Flch4_roja,5,309,305,421,272,96,334,15,171,205,265,321,139
258,258_Cam.002__5_4_6_4_8_6.jpg,Flch0_azul,5,Flch6_morada,4,Flch1_verde,6,Flch2_naranja,4,Flch3_amarilla,8,Flch4_roja,6,217,156,324,309,321,229,286,149,242,215,307,242
259,259_Cam.000__4_4_1_1_6_7.jpg,Flch0_azul,4,Flch6_morada,4,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,6,Flch4_roja,7,290,97,147,158,146,34,70,240,299,290,201,183
260,260_Cam.001__2_7_2_2_6_7.jpg,Flch0_azul,2,Flch6_morada,7,Flch1_verde,2,Flch2_naranja,2,Flch3_amarilla,6,Flch4_roja,7,341,225,232,164,306,319,259,372,218,133,236,157
261,261_Cam.002__5_4_7_2_8_4.jpg,Flch0_azul,5,Flch6_morada,4,Flch1_verde,7,Flch2_naranja,2,Flch3_amarilla,8,Flch4_roja,4,340,220,174,135,149,259,397,167,202,217,303,321
262,262_Cam.003__6_3_3_7_3_4.jpg,Flch0_azul,6,Flch6_morada,3,Flch1_verde,3,Flch2_naranja,7,Flch3_amarilla,3,Flch4_roja,4,307,283,285,375,370,160,290,191,305,362,285,82
263,263_Cam.002__2_1_2_2_1_4.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,2,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,4,64,152,30,254,73,308,406,210,199,70,79,210
264,264_Cam.001__1_3_8_7_6_4.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,8,Flch2_naranja,7,Flch3_amarilla,6,Flch4_roja,4,285,35,194,75,211,250,186,154,148,240,207,86
265,265_Cam.001__2_3_6_2_3_7.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,6,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,7,230,381,112,216,279,213,235,50,268,79,153,224
266,266_Cam.002__1_2_5_5_1_5.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,5,Flch2_naranja,5,Flch3_amarilla,1,Flch4_roja,5,401,309,107,346,172,328,279,161,391,119,305,298
267,267_Cam.002__3_9_2_5_2_2.jpg,Flch0_azul,3,Flch6_morada,9,Flch1_verde,2,Flch2_naranja,5,Flch3_amarilla,2,Flch4_roja,2,82,278,242,239,283,370,199,331,47,253,54,254
268,268_Cam.003__6_2_2_2_1_4.jpg,Flch0_azul,6,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,4,254,122,260,45,60,143,158,391,63,347,120,129
269,269_Cam.002__5_2_3_1_6_1.jpg,Flch0_azul,5,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,6,Flch4_roja,1,199,335,397,238,63,203,172,383,141,228,67,324
270,270_Cam.000__5_4_8_7_1_3.jpg,Flch0_azul,5,Flch6_morada,4,Flch1_verde,8,Flch2_naranja,7,Flch3_amarilla,1,Flch4_roja,3,146,225,240,90,244,264,193,232,276,41,320,111
271,271_Cam.003__1_2_1_5_10_5.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,5,Flch3_amarilla,10,Flch4_roja,5,33,323,387,326,432,253,102,170,200,223,121,292
272,272_Cam.001__1_1_3_1_1_9.jpg,Flch0_azul,1,Flch6_morada,1,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,9,245,384,314,361,111,236,135,93,299,55,214,186
273,273_Cam.000__3_4_4_2_1_2.jpg,Flch0_azul,3,Flch6_morada,4,Flch1_verde,4,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,2,130,318,211,82,329,152,278,405,273,411,115,304
274,274_Cam.000__1_2_8_5_4_1.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,8,Flch2_naranja,5,Flch3_amarilla,4,Flch4_roja,1,337,91,239,397,277,180,324,259,130,189,214,438
275,275_Cam.001__2_4_2_4_2_5.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,2,Flch4_roja,5,102,172,300,177,281,358,310,191,147,97,279,267
276,276_Cam.001__1_3_2_5_10_3.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,5,Flch3_amarilla,10,Flch4_roja,3,246,36,199,364,238,366,286,256,195,219,316,232
277,277_Cam.003__5_7_5_6_8_4.jpg,Flch0_azul,5,Flch6_morada,7,Flch1_verde,5,Flch2_naranja,6,Flch3_amarilla,8,Flch4_roja,4,294,115,166,180,96,197,297,164,232,164,177,84
278,278_Cam.002__1_2_6_7_3_1.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,6,Flch2_naranja,7,Flch3_amarilla,3,Flch4_roja,1,106,357,366,318,156,190,237,299,157,349,290,379
279,279_Cam.000__8_2_2_3_1_1.jpg,Flch0_azul,8,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,1,Flch4_roja,1,202,197,319,91,330,109,355,276,81,322,319,78
280,280_Cam.002__1_1_2_7_4_1.jpg,Flch0_azul,1,Flch6_morada,1,Flch1_verde,2,Flch2_naranja,7,Flch3_amarilla,4,Flch4_roja,1,379,107,211,382,266,80,251,307,241,345,111,352
281,281_Cam.000__1_5_4_7_3_3.jpg,Flch0_azul,1,Flch6_morada,5,Flch1_verde,4,Flch2_naranja,7,Flch3_amarilla,3,Flch4_roja,3,301,59,213,334,278,95,274,282,270,70,125,138
282,282_Cam.002__6_6_3_3_5_5.jpg,Flch0_azul,6,Flch6_morada,6,Flch1_verde,3,Flch2_naranja,3,Flch3_amarilla,5,Flch4_roja,5,302,277,305,233,214,362,68,242,324,294,203,326
283,283_Cam.001__6_3_5_1_5_3.jpg,Flch0_azul,6,Flch6_morada,3,Flch1_verde,5,Flch2_naranja,1,Flch3_amarilla,5,Flch4_roja,3,253,161,125,292,162,138,83,217,248,122,314,288
284,284_Cam.002__2_4_4_4_3_3.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,4,Flch2_naranja,4,Flch3_amarilla,3,Flch4_roja,3,54,208,220,352,157,329,163,128,369,239,293,132
285,285_Cam.002__1_1_2_4_5_6.jpg,Flch0_azul,1,Flch6_morada,1,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,5,Flch4_roja,6,409,201,34,186,380,308,83,269,232,337,196,181
286,286_Cam.001__3_8_5_3_4_9.jpg,Flch0_azul,3,Flch6_morada,8,Flch1_verde,5,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,9,297,113,197,161,129,203,191,360,300,197,182,195
287,287_Cam.002__2_5_10_3_6_6.jpg,Flch0_azul,2,Flch6_morada,5,Flch1_verde,10,Flch2_naranja,3,Flch3_amarilla,6,Flch4_roja,6,311,111,342,250,212,251,173,112,312,223,300,198
288,288_Cam.000__1_3_4_1_5_3.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,4,Flch2_naranja,1,Flch3_amarilla,5,Flch4_roja,3,71,112,304,103,212,362,77,328,328,216,282,88
289,289_Cam.001__7_6_5_3_5_5.jpg,Flch0_azul,7,Flch6_morada,6,Flch1_verde,5,Flch2_naranja,3,Flch3_amarilla,5,Flch4_roja,5,249,174,181,137,216,324,298,124,262,278,273,252
290,290_Cam.000__3_4_4_6_8_3.jpg,Flch0_azul,3,Flch6_morada,4,Flch1_verde,4,Flch2_naranja,6,Flch3_amarilla,8,Flch4_roja,3,146,112,298,102,286,108,191,273,281,183,179,361
291,291_Cam.000__6_6_3_4_6_4.jpg,Flch0_azul,6,Flch6_morada,6,Flch1_verde,3,Flch2_naranja,4,Flch3_amarilla,6,Flch4_roja,4,211,133,198,148,342,310,326,313,241,128,210,356
292,292_Cam.001__2_3_7_1_3_5.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,7,Flch2_naranja,1,Flch3_amarilla,3,Flch4_roja,5,332,149,264,347,187,278,93,153,106,210,172,132
293,293_Cam.001__1_7_1_2_6_9.jpg,Flch0_azul,1,Flch6_morada,7,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,6,Flch4_roja,9,101,144,165,259,194,37,168,355,149,188,185,211
294,294_Cam.002__3_5_6_3_8_8.jpg,Flch0_azul,3,Flch6_morada,5,Flch1_verde,6,Flch2_naranja,3,Flch3_amarilla,8,Flch4_roja,8,343,163,195,331,222,177,371,244,273,227,177,244
295,295_Cam.001__7_4_1_8_4_2.jpg,Flch0_azul,7,Flch6_morada,4,Flch1_verde,1,Flch2_naranja,8,Flch3_amarilla,4,Flch4_roja,2,176,167,119,247,371,237,195,159,282,297,337,127
296,296_Cam.002__2_3_3_1_4_1.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,4,Flch4_roja,1,338,120,73,217,197,354,340,79,111,173,83,330
297,297_Cam.001__7_3_1_2_6_2.jpg,Flch0_azul,7,Flch6_morada,3,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,6,Flch4_roja,2,174,263,151,328,137,356,126,319,146,185,229,48
298,298_Cam.002__3_6_6_5_3_8.jpg,Flch0_azul,3,Flch6_morada,6,Flch1_verde,6,Flch2_naranja,5,Flch3_amarilla,3,Flch4_roja,8,99,312,245,313,121,225,335,212,220,104,179,226
299,299_Cam.003__5_7_3_10_1_3.jpg,Flch0_azul,5,Flch6_morada,7,Flch1_verde,3,Flch2_naranja,10,Flch3_amarilla,1,Flch4_roja,3,97,264,211,297,73,126,229,212,421,163,198,378
300,300_Cam.000__2_5_2_4_5_7.jpg,Flch0_azul,2,Flch6_morada,5,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,5,Flch4_roja,7,108,341,174,291,360,262,341,267,297,315,295,269
301,301_Cam.002__6_1_1_1_4_5.jpg,Flch0_azul,6,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,4,Flch4_roja,5,257,165,301,74,388,302,405,285,191,137,113,245
302,302_Cam.000__4_9_3_4_3_9.jpg,Flch0_azul,4,Flch6_morada,9,Flch1_verde,3,Flch2_naranja,4,Flch3_amarilla,3,Flch4_roja,9,300,339,271,218,108,163,139,188,193,380,271,198
303,303_Cam.003__5_4_2_5_1_5.jpg,Flch0_azul,5,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,5,Flch3_amarilla,1,Flch4_roja,5,107,197,244,364,210,37,235,87,117,51,247,93
304,304_Cam.003__8_4_2_4_1_4.jpg,Flch0_azul,8,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,4,265,202,275,98,368,91,233,366,111,404,146,350
305,305_Cam.000__2_5_1_1_1_3.jpg,Flch0_azul,2,Flch6_morada,5,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,3,90,118,289,115,351,130,336,83,344,355,111,257
306,306_Cam.001__6_6_7_4_5_2.jpg,Flch0_azul,6,Flch6_morada,6,Flch1_verde,7,Flch2_naranja,4,Flch3_amarilla,5,Flch4_roja,2,228,135,265,162,180,154,286,142,188,108,134,337
307,307_Cam.003__1_4_3_5_4_4.jpg,Flch0_azul,1,Flch6_morada,4,Flch1_verde,3,Flch2_naranja,5,Flch3_amarilla,4,Flch4_roja,4,432,236,100,297,72,179,241,348,299,107,341,310
308,308_Cam.000__1_7_1_3_3_4.jpg,Flch0_azul,1,Flch6_morada,7,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,3,Flch4_roja,4,371,262,194,252,169,425,190,358,333,139,129,212
309,309_Cam.000__4_1_2_1_3_3.jpg,Flch0_azul,4,Flch6_morada,1,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,3,Flch4_roja,3,205,81,170,26,334,115,313,388,165,359,281,72
310,310_Cam.003__3_5_4_8_2_2.jpg,Flch0_azul,3,Flch6_morada,5,Flch1_verde,4,Flch2_naranja,8,Flch3_amarilla,2,Flch4_roja,2,350,129,337,186,232,71,258,251,162,39,298,386
311,311_Cam.002__7_5_4_6_3_2.jpg,Flch0_azul,7,Flch6_morada,5,Flch1_verde,4,Flch2_naranja,6,Flch3_amarilla,3,Flch4_roja,2,283,273,277,324,324,173,249,171,106,135,270,86
312,312_Cam.001__6_1_6_2_3_3.jpg,Flch0_azul,6,Flch6_morada,1,Flch1_verde,6,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,3,185,294,242,28,162,166,284,70,154,96,199,75
313,313_Cam.003__3_7_4_7_8_3.jpg,Flch0_azul,3,Flch6_morada,7,Flch1_verde,4,Flch2_naranja,7,Flch3_amarilla,8,Flch4_roja,3,222,390,155,264,106,130,284,180,267,176,161,366
314,314_Cam.001__4_1_4_1_3_5.jpg,Flch0_azul,4,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,1,Flch3_amarilla,3,Flch4_roja,5,286,131,91,204,118,198,278,34,166,338,185,314
315,315_Cam.000__5_3_5_2_2_3.jpg,Flch0_azul,5,Flch6_morada,3,Flch1_verde,5,Flch2_naranja,2,Flch3_amarilla,2,Flch4_roja,3,145,229,357,257,330,264,282,399,243,43,192,369
316,316_Cam.001__1_3_5_1_8_3.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,5,Flch2_naranja,1,Flch3_amarilla,8,Flch4_roja,3,90,278,247,344,169,138,103,138,236,180,131,130
317,317_Cam.003__2_4_5_5_10_3.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,5,Flch2_naranja,5,Flch3_amarilla,10,Flch4_roja,3,117,65,168,97,335,246,323,159,199,219,267,390
318,318_Cam.002__2_3_9_7_4_6.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,9,Flch2_naranja,7,Flch3_amarilla,4,Flch4_roja,6,366,325,376,282,188,263,286,220,321,320,149,286
319,319_Cam.002__5_4_8_6_5_2.jpg,Flch0_azul,5,Flch6_morada,4,Flch1_verde,8,Flch2_naranja,6,Flch3_amarilla,5,Flch4_roja,2,321,281,105,183,276,232,146,213,131,171,407,256
320,320_Cam.000__5_1_4_3_1_6.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,3,Flch3_amarilla,1,Flch4_roja,6,243,110,381,238,238,87,122,127,348,351,272,313
321,321_Cam.003__6_4_1_2_9_3.jpg,Flch0_azul,6,Flch6_morada,4,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,9,Flch4_roja,3,242,127,188,353,422,169,389,134,230,260,364,300
322,322_Cam.002__2_7_1_5_1_2.jpg,Flch0_azul,2,Flch6_morada,7,Flch1_verde,1,Flch2_naranja,5,Flch3_amarilla,1,Flch4_roja,2,54,177,241,183,322,365,118,201,245,72,41,260
323,323_Cam.000__1_1_7_6_7_5.jpg,Flch0_azul,1,Flch6_morada,1,Flch1_verde,7,Flch2_naranja,6,Flch3_amarilla,7,Flch4_roja,5,356,140,343,372,306,218,184,140,204,179,232,99
324,324_Cam.002__4_4_6_2_7_1.jpg,Flch0_azul,4,Flch6_morada,4,Flch1_verde,6,Flch2_naranja,2,Flch3_amarilla,7,Flch4_roja,1,224,343,84,206,268,188,214,92,266,202,395,131
325,325_Cam.000__3_1_2_2_4_7.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,2,Flch2_naranja,2,Flch3_amarilla,4,Flch4_roja,7,310,355,358,335,369,222,297,74,279,92,223,155
326,326_Cam.002__5_1_8_5_1_10.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,8,Flch2_naranja,5,Flch3_amarilla,1,Flch4_roja,10,199,334,339,81,176,255,314,192,408,290,226,256
327,327_Cam.001__2_2_1_3_6_4.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,6,Flch4_roja,4,191,61,274,348,353,146,299,299,185,286,298,273
328,328_Cam.001__3_2_1_4_1_1.jpg,Flch0_azul,3,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,1,226,351,231,381,235,32,126,161,341,113,95,155
329,329_Cam.003__2_3_5_8_2_8.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,5,Flch2_naranja,8,Flch3_amarilla,2,Flch4_roja,8,366,86,88,134,338,192,256,268,384,108,236,281
330,330_Cam.003__6_3_4_3_4_4.jpg,Flch0_azul,6,Flch6_morada,3,Flch1_verde,4,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,4,245,321,79,150,365,205,214,52,355,142,365,262
331,331_Cam.003__1_9_3_4_9_7.jpg,Flch0_azul,1,Flch6_morada,9,Flch1_verde,3,Flch2_naranja,4,Flch3_amarilla,9,Flch4_roja,7,33,120,195,235,322,89,99,271,189,246,188,283
332,332_Cam.003__5_5_5_3_3_7.jpg,Flch0_azul,5,Flch6_morada,5,Flch1_verde,5,Flch2_naranja,3,Flch3_amarilla,3,Flch4_roja,7,298,126,337,263,96,183,377,228,108,352,285,243
333,333_Cam.000__2_9_2_1_1_5.jpg,Flch0_azul,2,Flch6_morada,9,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,5,93,311,239,192,134,68,276,32,335,92,157,172
334,334_Cam.000__4_4_3_7_3_3.jpg,Flch0_azul,4,Flch6_morada,4,Flch1_verde,3,Flch2_naranja,7,Flch3_amarilla,3,Flch4_roja,3,318,327,337,200,103,214,247,298,348,247,120,135
335,335_Cam.001__1_6_4_7_5_6.jpg,Flch0_azul,1,Flch6_morada,6,Flch1_verde,4,Flch2_naranja,7,Flch3_amarilla,5,Flch4_roja,6,269,43,236,282,267,101,255,207,207,106,252,163
336,336_Cam.002__7_1_4_3_6_2.jpg,Flch0_azul,7,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,3,Flch3_amarilla,6,Flch4_roja,2,201,301,29,205,355,195,184,352,184,316,208,76
337,337_Cam.001__2_1_5_2_6_2.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,5,Flch2_naranja,2,Flch3_amarilla,6,Flch4_roja,2,288,83,179,47,245,309,145,90,222,135,156,351
338,338_Cam.003__3_7_3_3_2_6.jpg,Flch0_azul,3,Flch6_morada,7,Flch1_verde,3,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,6,329,108,198,155,271,371,325,362,378,137,205,315
339,339_Cam.003__9_9_2_5_8_1.jpg,Flch0_azul,9,Flch6_morada,9,Flch1_verde,2,Flch2_naranja,5,Flch3_amarilla,8,Flch4_roja,1,221,174,193,200,410,238,202,331,198,176,428,217
340,340_Cam.001__1_1_1_3_1_10.jpg,Flch0_azul,1,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,1,Flch4_roja,10,168,376,152,66,154,73,148,102,332,325,203,209
341,341_Cam.001__8_2_2_5_6_3.jpg,Flch0_azul,8,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,5,Flch3_amarilla,6,Flch4_roja,3,163,211,162,85,110,159,140,172,236,126,191,86
342,342_Cam.000__3_1_3_1_3_1.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,3,Flch4_roja,1,269,75,69,313,154,73,200,432,347,211,135,39
343,343_Cam.000__7_6_5_6_5_4.jpg,Flch0_azul,7,Flch6_morada,6,Flch1_verde,5,Flch2_naranja,6,Flch3_amarilla,5,Flch4_roja,4,282,167,167,252,320,284,181,195,163,176,305,127
344,344_Cam.002__5_1_1_3_2_1.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,1,301,301,25,192,121,368,376,274,369,153,386,138
345,345_Cam.002__1_3_3_4_1_3.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,3,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,3,403,304,97,169,349,318,89,203,135,72,124,334
346,346_Cam.002__2_4_2_1_6_7.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,6,Flch4_roja,7,38,209,96,284,79,324,353,106,149,299,280,289
347,347_Cam.003__3_3_3_4_8_6.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,3,Flch2_naranja,4,Flch3_amarilla,8,Flch4_roja,6,340,340,89,114,258,383,121,119,255,251,266,309
348,348_Cam.001__4_3_4_2_7_9.jpg,Flch0_azul,4,Flch6_morada,3,Flch1_verde,4,Flch2_naranja,2,Flch3_amarilla,7,Flch4_roja,9,211,91,111,183,156,320,293,347,182,280,185,229
349,349_Cam.003__2_1_6_5_3_3.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,6,Flch2_naranja,5,Flch3_amarilla,3,Flch4_roja,3,38,171,441,245,302,259,268,333,353,317,75,168
350,350_Cam.003__5_2_2_4_9_2.jpg,Flch0_azul,5,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,9,Flch4_roja,2,107,266,260,33,414,268,276,89,259,230,237,31
351,351_Cam.003__3_5_1_6_5_2.jpg,Flch0_azul,3,Flch6_morada,5,Flch1_verde,1,Flch2_naranja,6,Flch3_amarilla,5,Flch4_roja,2,364,285,278,124,234,420,189,320,178,98,350,83
352,352_Cam.000__2_2_2_5_3_8.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,5,Flch3_amarilla,3,Flch4_roja,8,139,345,309,375,88,296,156,164,320,130,250,270
353,353_Cam.001__4_9_4_1_9_9.jpg,Flch0_azul,4,Flch6_morada,9,Flch1_verde,4,Flch2_naranja,1,Flch3_amarilla,9,Flch4_roja,9,300,274,208,235,147,127,119,348,214,200,187,212
354,354_Cam.003__5_4_3_6_5_4.jpg,Flch0_azul,5,Flch6_morada,4,Flch1_verde,3,Flch2_naranja,6,Flch3_amarilla,5,Flch4_roja,4,353,222,369,214,361,297,113,228,290,318,352,254
355,355_Cam.000__2_4_8_3_4_6.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,8,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,6,265,399,216,70,280,194,350,196,340,251,221,298
356,356_Cam.003__2_6_2_4_8_1.jpg,Flch0_azul,2,Flch6_morada,6,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,8,Flch4_roja,1,393,310,177,298,140,45,147,334,265,230,427,215
357,357_Cam.000__4_8_3_2_4_5.jpg,Flch0_azul,4,Flch6_morada,8,Flch1_verde,3,Flch2_naranja,2,Flch3_amarilla,4,Flch4_roja,5,343,248,255,267,336,315,354,289,271,95,314,171
358,358_Cam.003__2_4_5_4_4_2.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,5,Flch2_naranja,4,Flch3_amarilla,4,Flch4_roja,2,274,30,100,311,130,282,127,107,370,245,49,154
359,359_Cam.003__6_1_3_4_3_9.jpg,Flch0_azul,6,Flch6_morada,1,Flch1_verde,3,Flch2_naranja,4,Flch3_amarilla,3,Flch4_roja,9,191,114,92,393,209,374,131,334,192,60,250,220
360,360_Cam.000__1_2_2_6_6_5.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,6,Flch3_amarilla,6,Flch4_roja,5,364,141,330,101,351,319,203,141,227,119,300,133
361,361_Cam.000__2_8_9_7_1_3.jpg,Flch0_azul,2,Flch6_morada,8,Flch1_verde,9,Flch2_naranja,7,Flch3_amarilla,1,Flch4_roja,3,342,137,267,274,243,186,184,240,93,76,164,71
362,362_Cam.002__5_2_7_3_8_5.jpg,Flch0_azul,5,Flch6_morada,2,Flch1_verde,7,Flch2_naranja,3,Flch3_amarilla,8,Flch4_roja,5,259,331,158,362,175,298,375,242,181,265,175,323
363,363_Cam.001__1_1_8_7_4_4.jpg,Flch0_azul,1,Flch6_morada,1,Flch1_verde,8,Flch2_naranja,7,Flch3_amarilla,4,Flch4_roja,4,215,390,349,290,239,232,149,225,130,182,160,309
364,364_Cam.000__5_3_3_1_2_2.jpg,Flch0_azul,5,Flch6_morada,3,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,2,Flch4_roja,2,310,307,320,112,242,376,375,256,364,249,367,225
365,365_Cam.001__5_3_1_2_9_5.jpg,Flch0_azul,5,Flch6_morada,3,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,9,Flch4_roja,5,289,180,324,236,88,233,102,284,193,247,132,217
366,366_Cam.002__6_1_3_3_5_10.jpg,Flch0_azul,6,Flch6_morada,1,Flch1_verde,3,Flch2_naranja,3,Flch3_amarilla,5,Flch4_roja,10,266,316,32,146,307,333,246,359,124,279,211,239
367,367_Cam.001__2_4_5_6_9_4.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,5,Flch2_naranja,6,Flch3_amarilla,9,Flch4_roja,4,100,276,133,294,231,319,248,271,201,190,116,249
