id,filename,f1,f1p,f2,f2p,f3,f3p,f4,f4p,f5,f5p,f6,f6p,f1px,f1py,f2px,f2py,f3px,f3py,f4px,f4py,f5px,f5py,f6px,f6py
3357,3357_Cam.000__7_4_4_2_1_2.jpg,Flch0_azul,7,Flch6_morada,4,Flch1_verde,4,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,2,195,176,305,111,344,238,107,287,381,242,361,291
3358,3358_Cam.001__2_5_4_4_3_5.jpg,Flch0_azul,2,Flch6_morada,5,Flch1_verde,4,Flch2_naranja,4,Flch3_amarilla,3,Flch4_roja,5,95,228,153,155,238,334,201,326,329,248,156,283
3359,3359_Cam.002__4_2_1_2_3_7.jpg,Flch0_azul,4,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,7,276,344,376,306,249,385,54,164,72,256,278,210
3360,3360_Cam.002__2_3_5_2_7_8.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,5,Flch2_naranja,2,Flch3_amarilla,7,Flch4_roja,8,380,277,235,358,200,153,109,127,266,284,208,202
3361,3361_Cam.003__7_3_9_3_1_5.jpg,Flch0_azul,7,Flch6_morada,3,Flch1_verde,9,Flch2_naranja,3,Flch3_amarilla,1,Flch4_roja,5,277,162,279,370,188,193,389,196,382,340,181,341
3362,3362_Cam.000__7_4_9_5_3_7.jpg,Flch0_azul,7,Flch6_morada,4,Flch1_verde,9,Flch2_naranja,5,Flch3_amarilla,3,Flch4_roja,7,301,232,313,122,242,245,289,127,339,294,308,230
3363,3363_Cam.003__5_1_6_2_1_8.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,6,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,8,350,240,438,179,114,240,372,316,426,145,276,253
3364,3364_Cam.000__2_1_6_5_4_4.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,6,Flch2_naranja,5,Flch3_amarilla,4,Flch4_roja,4,92,272,61,164,249,322,309,310,340,226,203,350
3365,3365_Cam.000__1_4_1_8_7_8.jpg,Flch0_azul,1,Flch6_morada,4,Flch1_verde,1,Flch2_naranja,8,Flch3_amarilla,7,Flch4_roja,8,323,81,337,237,155,416,235,278,220,146,228,260
3366,3366_Cam.000__1_4_2_3_2_9.jpg,Flch0_azul,1,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,9,94,365,142,147,229,29,202,383,83,178,248,189
3367,3367_Cam.001__2_7_7_7_1_1.jpg,Flch0_azul,2,Flch6_morada,7,Flch1_verde,7,Flch2_naranja,7,Flch3_amarilla,1,Flch4_roja,1,332,273,259,233,201,284,239,257,235,28,361,272
3368,3368_Cam.000__9_1_7_3_9_2.jpg,Flch0_azul,9,Flch6_morada,1,Flch1_verde,7,Flch2_naranja,3,Flch3_amarilla,9,Flch4_roja,2,271,220,178,23,261,138,111,175,273,200,108,318
3369,3369_Cam.001__7_2_2_1_3_5.jpg,Flch0_azul,7,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,3,Flch4_roja,5,234,156,329,151,107,267,116,333,308,273,282,171
3370,3370_Cam.001__4_6_4_3_2_2.jpg,Flch0_azul,4,Flch6_morada,6,Flch1_verde,4,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,2,242,95,150,263,122,241,142,123,211,56,274,356
3371,3371_Cam.003__1_2_2_3_4_2.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,2,109,404,376,328,33,276,323,353,129,321,53,155
3372,3372_Cam.002__5_2_1_2_1_4.jpg,Flch0_azul,5,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,4,341,265,63,162,21,261,387,176,300,366,229,119
3373,3373_Cam.000__5_8_2_3_5_1.jpg,Flch0_azul,5,Flch6_morada,8,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,5,Flch4_roja,1,150,224,277,190,282,57,151,356,316,276,318,65
3374,3374_Cam.003__2_4_2_6_3_4.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,6,Flch3_amarilla,3,Flch4_roja,4,276,32,278,357,228,405,141,288,63,187,235,75
3375,3375_Cam.002__3_5_2_5_6_3.jpg,Flch0_azul,3,Flch6_morada,5,Flch1_verde,2,Flch2_naranja,5,Flch3_amarilla,6,Flch4_roja,3,330,130,140,181,133,112,264,322,123,252,70,258
3376,3376_Cam.000__9_2_1_7_1_4.jpg,Flch0_azul,9,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,7,Flch3_amarilla,1,Flch4_roja,4,233,228,323,91,238,438,244,136,275,40,313,319
3377,3377_Cam.002__2_1_1_9_3_2.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,9,Flch3_amarilla,3,Flch4_roja,2,109,113,371,321,48,295,199,242,73,241,193,79
3378,3378_Cam.001__1_3_6_2_3_5.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,6,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,5,84,251,109,243,273,215,283,350,182,84,292,242
3379,3379_Cam.003__5_4_3_6_2_6.jpg,Flch0_azul,5,Flch6_morada,4,Flch1_verde,3,Flch2_naranja,6,Flch3_amarilla,2,Flch4_roja,6,144,122,303,99,87,124,282,144,124,71,285,133
3380,3380_Cam.003__9_6_1_3_1_4.jpg,Flch0_azul,9,Flch6_morada,6,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,1,Flch4_roja,4,192,187,281,289,166,20,386,218,439,196,288,349
3381,3381_Cam.001__1_7_4_4_5_1.jpg,Flch0_azul,1,Flch6_morada,7,Flch1_verde,4,Flch2_naranja,4,Flch3_amarilla,5,Flch4_roja,1,138,84,233,150,229,334,128,175,245,117,258,39
3382,3382_Cam.003__7_5_4_6_1_6.jpg,Flch0_azul,7,Flch6_morada,5,Flch1_verde,4,Flch2_naranja,6,Flch3_amarilla,1,Flch4_roja,6,214,288,105,212,95,267,240,113,47,352,232,113
3383,3383_Cam.003__1_2_1_2_4_2.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,4,Flch4_roja,2,364,365,158,405,26,191,127,67,362,186,149,47
3384,3384_Cam.002__3_3_2_3_5_6.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,3,Flch3_amarilla,5,Flch4_roja,6,239,365,256,355,284,365,107,323,253,147,134,218
3385,3385_Cam.002__8_8_3_1_8_2.jpg,Flch0_azul,8,Flch6_morada,8,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,8,Flch4_roja,2,225,284,267,234,235,353,322,360,239,206,408,199
3386,3386_Cam.000__5_2_3_1_6_4.jpg,Flch0_azul,5,Flch6_morada,2,Flch1_verde,3,Flch2_naranja,1,Flch3_amarilla,6,Flch4_roja,4,276,120,144,69,316,101,106,73,225,116,138,235
3387,3387_Cam.003__2_1_1_8_2_3.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,8,Flch3_amarilla,2,Flch4_roja,3,357,347,388,338,218,429,176,170,77,328,369,277
3388,3388_Cam.000__1_7_1_2_3_3.jpg,Flch0_azul,1,Flch6_morada,7,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,3,374,205,250,149,80,122,250,34,332,151,347,193
3389,3389_Cam.003__9_3_6_3_8_6.jpg,Flch0_azul,9,Flch6_morada,3,Flch1_verde,6,Flch2_naranja,3,Flch3_amarilla,8,Flch4_roja,6,191,224,352,332,288,286,315,350,257,250,187,120
3390,3390_Cam.000__4_3_7_1_2_1.jpg,Flch0_azul,4,Flch6_morada,3,Flch1_verde,7,Flch2_naranja,1,Flch3_amarilla,2,Flch4_roja,1,307,336,120,150,293,260,325,76,95,112,130,386
3391,3391_Cam.002__3_6_2_4_6_1.jpg,Flch0_azul,3,Flch6_morada,6,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,6,Flch4_roja,1,268,352,217,175,131,354,360,200,291,294,232,388
3392,3392_Cam.000__6_7_2_2_8_8.jpg,Flch0_azul,6,Flch6_morada,7,Flch1_verde,2,Flch2_naranja,2,Flch3_amarilla,8,Flch4_roja,8,240,126,257,296,325,366,291,74,207,209,274,190
3393,3393_Cam.002__1_1_7_7_3_5.jpg,Flch0_azul,1,Flch6_morada,1,Flch1_verde,7,Flch2_naranja,7,Flch3_amarilla,3,Flch4_roja,5,418,277,31,180,294,266,245,183,60,203,289,322
3394,3394_Cam.002__5_5_1_9_5_2.jpg,Flch0_azul,5,Flch6_morada,5,Flch1_verde,1,Flch2_naranja,9,Flch3_amarilla,5,Flch4_roja,2,132,195,153,315,191,377,207,235,280,314,183,87
3395,3395_Cam.001__4_2_2_1_5_2.jpg,Flch0_azul,4,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,5,Flch4_roja,2,131,265,178,69,152,94,298,371,196,317,95,245
3396,3396_Cam.000__2_2_6_1_4_1.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,6,Flch2_naranja,1,Flch3_amarilla,4,Flch4_roja,1,273,61,206,35,229,133,134,25,146,153,67,173
3397,3397_Cam.000__4_3_7_4_3_6.jpg,Flch0_azul,4,Flch6_morada,3,Flch1_verde,7,Flch2_naranja,4,Flch3_amarilla,3,Flch4_roja,6,307,339,118,301,296,249,307,124,112,184,314,249
3398,3398_Cam.003__4_2_5_9_3_2.jpg,Flch0_azul,4,Flch6_morada,2,Flch1_verde,5,Flch2_naranja,9,Flch3_amarilla,3,Flch4_roja,2,193,360,374,115,339,215,185,209,55,194,385,290
3399,3399_Cam.001__2_2_1_5_1_4.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,5,Flch3_amarilla,1,Flch4_roja,4,137,328,339,144,248,399,238,109,146,73,214,340
3400,3400_Cam.001__7_5_9_4_3_3.jpg,Flch0_azul,7,Flch6_morada,5,Flch1_verde,9,Flch2_naranja,4,Flch3_amarilla,3,Flch4_roja,3,167,174,268,269,193,187,228,94,106,228,295,109
3401,3401_Cam.000__6_6_1_1_3_3.jpg,Flch0_azul,6,Flch6_morada,6,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,3,Flch4_roja,3,265,128,304,173,304,47,354,117,162,355,357,228
3402,3402_Cam.002__4_7_1_4_2_2.jpg,Flch0_azul,4,Flch6_morada,7,Flch1_verde,1,Flch2_naranja,4,Flch3_amarilla,2,Flch4_roja,2,187,128,209,182,35,201,192,347,112,348,61,275
3403,3403_Cam.002__1_1_2_1_1_7.jpg,Flch0_azul,1,Flch6_morada,1,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,7,28,214,176,383,323,119,193,384,351,339,301,233
3404,3404_Cam.002__4_1_1_1_1_5.jpg,Flch0_azul,4,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,5,364,220,343,92,414,282,395,146,37,261,330,258
3405,3405_Cam.000__9_2_4_3_2_1.jpg,Flch0_azul,9,Flch6_morada,2,Flch1_verde,4,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,1,241,181,361,187,303,116,255,385,354,295,382,244
3406,3406_Cam.001__4_2_4_5_5_1.jpg,Flch0_azul,4,Flch6_morada,2,Flch1_verde,4,Flch2_naranja,5,Flch3_amarilla,5,Flch4_roja,1,259,304,227,51,118,260,251,110,184,306,177,378
3407,3407_Cam.003__3_2_1_7_2_6.jpg,Flch0_azul,3,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,7,Flch3_amarilla,2,Flch4_roja,6,228,380,25,232,118,31,156,274,247,396,129,262
3408,3408_Cam.003__1_6_5_4_6_1.jpg,Flch0_azul,1,Flch6_morada,6,Flch1_verde,5,Flch2_naranja,4,Flch3_amarilla,6,Flch4_roja,1,222,8,324,230,104,168,345,153,195,132,292,31
3409,3409_Cam.001__5_1_4_3_4_3.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,3,164,304,261,41,159,124,123,145,124,253,168,335
3410,3410_Cam.001__3_1_1_3_6_3.jpg,Flch0_azul,3,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,6,Flch4_roja,3,107,259,111,124,365,140,149,112,251,145,259,341
3411,3411_Cam.001__4_6_5_5_2_2.jpg,Flch0_azul,4,Flch6_morada,6,Flch1_verde,5,Flch2_naranja,5,Flch3_amarilla,2,Flch4_roja,2,145,305,148,231,290,188,198,117,219,53,293,345
3412,3412_Cam.002__3_2_7_7_2_4.jpg,Flch0_azul,3,Flch6_morada,2,Flch1_verde,7,Flch2_naranja,7,Flch3_amarilla,2,Flch4_roja,4,285,354,378,310,151,278,164,226,46,257,233,350
3413,3413_Cam.001__1_7_6_7_3_10.jpg,Flch0_azul,1,Flch6_morada,7,Flch1_verde,6,Flch2_naranja,7,Flch3_amarilla,3,Flch4_roja,10,155,61,248,164,263,167,174,160,319,184,201,206
3414,3414_Cam.003__10_1_8_3_2_5.jpg,Flch0_azul,10,Flch6_morada,1,Flch1_verde,8,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,5,214,234,181,19,231,268,143,374,107,73,173,103
3415,3415_Cam.000__4_2_4_7_3_5.jpg,Flch0_azul,4,Flch6_morada,2,Flch1_verde,4,Flch2_naranja,7,Flch3_amarilla,3,Flch4_roja,5,292,116,108,91,205,76,281,157,243,55,295,137
3416,3416_Cam.001__4_5_5_8_2_1.jpg,Flch0_azul,4,Flch6_morada,5,Flch1_verde,5,Flch2_naranja,8,Flch3_amarilla,2,Flch4_roja,1,125,178,211,308,280,250,162,221,96,242,90,254
3417,3417_Cam.002__1_2_7_2_4_2.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,7,Flch2_naranja,2,Flch3_amarilla,4,Flch4_roja,2,396,303,196,77,179,294,393,228,88,241,49,271
3418,3418_Cam.000__1_6_1_1_4_4.jpg,Flch0_azul,1,Flch6_morada,6,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,4,Flch4_roja,4,73,269,312,189,103,72,122,364,149,289,277,350
3419,3419_Cam.002__3_3_1_8_5_1.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,1,Flch2_naranja,8,Flch3_amarilla,5,Flch4_roja,1,114,318,366,188,121,80,237,201,182,330,414,266
3420,3420_Cam.002__2_6_9_4_5_3.jpg,Flch0_azul,2,Flch6_morada,6,Flch1_verde,9,Flch2_naranja,4,Flch3_amarilla,5,Flch4_roja,3,283,370,273,186,243,226,352,266,199,328,314,336
3421,3421_Cam.001__4_3_4_1_2_2.jpg,Flch0_azul,4,Flch6_morada,3,Flch1_verde,4,Flch2_naranja,1,Flch3_amarilla,2,Flch4_roja,2,144,294,130,131,115,210,270,33,112,140,331,145
3422,3422_Cam.001__1_4_4_2_1_8.jpg,Flch0_azul,1,Flch6_morada,4,Flch1_verde,4,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,8,111,324,296,167,285,292,189,60,208,32,204,169
3423,3423_Cam.002__1_3_2_6_7_4.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,6,Flch3_amarilla,7,Flch4_roja,4,82,341,205,359,391,189,185,320,284,214,334,172
3424,3424_Cam.002__4_5_2_7_5_3.jpg,Flch0_azul,4,Flch6_morada,5,Flch1_verde,2,Flch2_naranja,7,Flch3_amarilla,5,Flch4_roja,3,95,241,145,310,390,283,277,213,173,324,273,348
3425,3425_Cam.002__3_2_2_1_5_2.jpg,Flch0_azul,3,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,5,Flch4_roja,2,354,169,363,127,90,122,381,321,103,240,100,329
3426,3426_Cam.001__5_1_4_5_4_5.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,5,Flch3_amarilla,4,Flch4_roja,5,141,188,90,278,182,96,136,261,298,278,154,285
3427,3427_Cam.002__8_3_4_3_5_5.jpg,Flch0_azul,8,Flch6_morada,3,Flch1_verde,4,Flch2_naranja,3,Flch3_amarilla,5,Flch4_roja,5,269,268,297,133,170,334,252,353,255,148,159,159
3428,3428_Cam.003__1_3_7_9_6_5.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,7,Flch2_naranja,9,Flch3_amarilla,6,Flch4_roja,5,170,417,98,327,285,246,246,217,277,312,301,113
3429,3429_Cam.003__1_5_8_4_1_2.jpg,Flch0_azul,1,Flch6_morada,5,Flch1_verde,8,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,2,188,9,331,204,271,194,361,172,373,84,403,230
3430,3430_Cam.000__5_2_2_2_8_3.jpg,Flch0_azul,5,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,2,Flch3_amarilla,8,Flch4_roja,3,198,313,360,283,357,273,352,162,263,268,281,79
3431,3431_Cam.003__1_7_3_2_2_3.jpg,Flch0_azul,1,Flch6_morada,7,Flch1_verde,3,Flch2_naranja,2,Flch3_amarilla,2,Flch4_roja,3,25,301,141,188,382,208,144,381,60,145,357,129
3432,3432_Cam.002__5_2_2_7_2_4.jpg,Flch0_azul,5,Flch6_morada,2,Flch1_verde,2,Flch2_naranja,7,Flch3_amarilla,2,Flch4_roja,4,119,283,96,326,277,363,199,187,56,281,160,338
3433,3433_Cam.001__3_5_5_4_5_8.jpg,Flch0_azul,3,Flch6_morada,5,Flch1_verde,5,Flch2_naranja,4,Flch3_amarilla,5,Flch4_roja,8,315,156,170,122,128,199,246,333,165,137,217,173
3434,3434_Cam.003__1_1_1_1_2_2.jpg,Flch0_azul,1,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,2,Flch4_roja,2,314,408,39,337,298,422,420,305,59,123,145,394
3435,3435_Cam.003__3_4_2_6_4_2.jpg,Flch0_azul,3,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,6,Flch3_amarilla,4,Flch4_roja,2,377,283,141,344,24,229,175,300,265,353,183,398
3436,3436_Cam.002__3_4_1_2_3_1.jpg,Flch0_azul,3,Flch6_morada,4,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,1,83,299,312,149,428,236,38,230,235,362,28,196
3437,3437_Cam.000__5_2_9_3_5_5.jpg,Flch0_azul,5,Flch6_morada,2,Flch1_verde,9,Flch2_naranja,3,Flch3_amarilla,5,Flch4_roja,5,186,121,344,323,222,240,277,374,261,103,298,319
3438,3438_Cam.003__4_1_2_4_5_6.jpg,Flch0_azul,4,Flch6_morada,1,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,5,Flch4_roja,6,313,122,362,388,209,26,333,289,292,308,148,169
3439,3439_Cam.002__2_4_6_1_2_6.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,6,Flch2_naranja,1,Flch3_amarilla,2,Flch4_roja,6,306,355,154,139,204,180,409,197,293,95,126,269
3440,3440_Cam.002__7_2_1_9_1_3.jpg,Flch0_azul,7,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,9,Flch3_amarilla,1,Flch4_roja,3,165,292,323,348,388,314,198,271,421,182,75,214
3441,3441_Cam.002__3_8_2_4_3_3.jpg,Flch0_azul,3,Flch6_morada,8,Flch1_verde,2,Flch2_naranja,4,Flch3_amarilla,3,Flch4_roja,3,84,293,173,255,307,351,111,308,359,295,230,359
3442,3442_Cam.000__6_8_8_1_3_6.jpg,Flch0_azul,6,Flch6_morada,8,Flch1_verde,8,Flch2_naranja,1,Flch3_amarilla,3,Flch4_roja,6,274,145,242,273,216,238,221,9,297,98,204,144
3443,3443_Cam.001__4_4_4_4_1_1.jpg,Flch0_azul,4,Flch6_morada,4,Flch1_verde,4,Flch2_naranja,4,Flch3_amarilla,1,Flch4_roja,1,173,330,312,181,232,337,232,334,237,391,336,89
3444,3444_Cam.000__1_8_4_6_2_4.jpg,Flch0_azul,1,Flch6_morada,8,Flch1_verde,4,Flch2_naranja,6,Flch3_amarilla,2,Flch4_roja,4,244,28,220,193,318,153,300,179,361,235,134,274
3445,3445_Cam.002__6_4_2_9_1_3.jpg,Flch0_azul,6,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,9,Flch3_amarilla,1,Flch4_roja,3,262,177,338,306,36,195,208,272,418,244,236,356
3446,3446_Cam.003__2_5_4_4_4_3.jpg,Flch0_azul,2,Flch6_morada,5,Flch1_verde,4,Flch2_naranja,4,Flch3_amarilla,4,Flch4_roja,3,252,397,344,265,367,194,198,80,331,302,366,138
3447,3447_Cam.001__2_3_5_8_9_5.jpg,Flch0_azul,2,Flch6_morada,3,Flch1_verde,5,Flch2_naranja,8,Flch3_amarilla,9,Flch4_roja,5,269,367,273,100,170,303,214,175,202,234,287,229
3448,3448_Cam.001__9_2_10_1_5_5.jpg,Flch0_azul,9,Flch6_morada,2,Flch1_verde,10,Flch2_naranja,1,Flch3_amarilla,5,Flch4_roja,5,190,227,170,67,201,210,88,256,130,246,134,183
3449,3449_Cam.003__9_3_2_2_6_7.jpg,Flch0_azul,9,Flch6_morada,3,Flch1_verde,2,Flch2_naranja,2,Flch3_amarilla,6,Flch4_roja,7,214,187,115,103,400,170,49,292,304,187,169,159
3450,3450_Cam.002__9_6_6_1_1_8.jpg,Flch0_azul,9,Flch6_morada,6,Flch1_verde,6,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,8,229,226,216,323,307,200,268,66,27,253,174,218
3451,3451_Cam.003__2_2_10_2_6_1.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,10,Flch2_naranja,2,Flch3_amarilla,6,Flch4_roja,1,328,378,39,222,221,210,130,391,136,157,18,228
3452,3452_Cam.000__10_10_4_5_5_1.jpg,Flch0_azul,10,Flch6_morada,10,Flch1_verde,4,Flch2_naranja,5,Flch3_amarilla,5,Flch4_roja,1,257,206,253,226,330,273,280,126,301,137,326,86
3453,3453_Cam.001__5_7_1_4_2_5.jpg,Flch0_azul,5,Flch6_morada,7,Flch1_verde,1,Flch2_naranja,4,Flch3_amarilla,2,Flch4_roja,5,262,285,207,282,146,69,131,159,106,278,288,238
3454,3454_Cam.003__1_5_5_1_6_3.jpg,Flch0_azul,1,Flch6_morada,5,Flch1_verde,5,Flch2_naranja,1,Flch3_amarilla,6,Flch4_roja,3,101,60,290,306,350,192,408,335,133,180,162,367
3455,3455_Cam.000__3_2_1_3_1_1.jpg,Flch0_azul,3,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,1,Flch4_roja,1,116,135,298,390,361,306,148,109,371,166,98,74
3456,3456_Cam.000__4_3_6_7_6_1.jpg,Flch0_azul,4,Flch6_morada,3,Flch1_verde,6,Flch2_naranja,7,Flch3_amarilla,6,Flch4_roja,1,224,81,341,148,299,167,207,172,254,123,64,164
3457,3457_Cam.003__2_1_5_2_1_3.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,5,Flch2_naranja,2,Flch3_amarilla,1,Flch4_roja,3,412,169,21,221,154,317,407,169,48,94,89,320
3458,3458_Cam.001__3_5_3_8_1_3.jpg,Flch0_azul,3,Flch6_morada,5,Flch1_verde,3,Flch2_naranja,8,Flch3_amarilla,1,Flch4_roja,3,211,356,293,182,107,194,224,240,315,65,204,351
3459,3459_Cam.002__1_3_9_3_2_9.jpg,Flch0_azul,1,Flch6_morada,3,Flch1_verde,9,Flch2_naranja,3,Flch3_amarilla,2,Flch4_roja,9,90,349,152,345,251,255,171,105,102,123,234,226
3460,3460_Cam.002__2_1_1_7_3_4.jpg,Flch0_azul,2,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,7,Flch3_amarilla,3,Flch4_roja,4,192,97,61,311,428,198,279,210,206,112,358,207
3461,3461_Cam.002__9_6_1_4_3_6.jpg,Flch0_azul,9,Flch6_morada,6,Flch1_verde,1,Flch2_naranja,4,Flch3_amarilla,3,Flch4_roja,6,205,277,317,247,414,283,333,300,274,357,317,218
3462,3462_Cam.003__3_4_4_2_4_2.jpg,Flch0_azul,3,Flch6_morada,4,Flch1_verde,4,Flch2_naranja,2,Flch3_amarilla,4,Flch4_roja,2,59,282,197,353,76,250,40,291,329,140,385,151
3463,3463_Cam.002__2_4_2_1_1_2.jpg,Flch0_azul,2,Flch6_morada,4,Flch1_verde,2,Flch2_naranja,1,Flch3_amarilla,1,Flch4_roja,2,81,320,273,335,194,86,76,122,390,303,397,271
3464,3464_Cam.003__1_2_6_2_2_1.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,6,Flch2_naranja,2,Flch3_amarilla,2,Flch4_roja,1,342,59,45,284,253,308,47,168,60,132,436,228
3465,3465_Cam.002__1_1_1_2_3_2.jpg,Flch0_azul,1,Flch6_morada,1,Flch1_verde,1,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,2,304,375,423,247,371,105,379,183,204,363,234,93
3466,3466_Cam.003__6_7_3_2_7_4.jpg,Flch0_azul,6,Flch6_morada,7,Flch1_verde,3,Flch2_naranja,2,Flch3_amarilla,7,Flch4_roja,4,188,303,187,280,62,285,398,291,171,288,73,233
3467,3467_Cam.003__5_1_4_5_2_3.jpg,Flch0_azul,5,Flch6_morada,1,Flch1_verde,4,Flch2_naranja,5,Flch3_amarilla,2,Flch4_roja,3,323,148,110,410,345,309,276,113,403,173,380,203
3468,3468_Cam.001__3_3_5_3_4_6.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,5,Flch2_naranja,3,Flch3_amarilla,4,Flch4_roja,6,262,83,320,241,133,254,148,110,152,122,248,155
3469,3469_Cam.001__3_3_3_2_10_3.jpg,Flch0_azul,3,Flch6_morada,3,Flch1_verde,3,Flch2_naranja,2,Flch3_amarilla,10,Flch4_roja,3,184,82,200,345,143,123,187,61,193,215,318,268
3470,3470_Cam.003__1_2_5_5_7_5.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,5,Flch2_naranja,5,Flch3_amarilla,7,Flch4_roja,5,142,32,112,71,207,94,210,87,195,296,127,305
3471,3471_Cam.002__7_2_4_6_1_3.jpg,Flch0_azul,7,Flch6_morada,2,Flch1_verde,4,Flch2_naranja,6,Flch3_amarilla,1,Flch4_roja,3,211,309,355,322,241,340,180,181,409,264,236,115
3472,3472_Cam.001__6_3_1_3_5_2.jpg,Flch0_azul,6,Flch6_morada,3,Flch1_verde,1,Flch2_naranja,3,Flch3_amarilla,5,Flch4_roja,2,217,122,325,197,308,49,129,312,137,216,217,47
3473,3473_Cam.003__1_2_6_2_9_2.jpg,Flch0_azul,1,Flch6_morada,2,Flch1_verde,6,Flch2_naranja,2,Flch3_amarilla,9,Flch4_roja,2,167,13,239,23,158,299,181,40,207,194,31,170
3474,3474_Cam.003__3_8_10_4_6_2.jpg,Flch0_azul,3,Flch6_morada,8,Flch1_verde,10,Flch2_naranja,4,Flch3_amarilla,6,Flch4_roja,2,376,275,266,197,240,223,240,81,136,189,35,188
3475,3475_Cam.003__1_9_5_2_3_7.jpg,Flch0_azul,1,Flch6_morada,9,Flch1_verde,5,Flch2_naranja,2,Flch3_amarilla,3,Flch4_roja,7,58,354,245,211,336,186,53,144,264,372,269,268
3476,3476_Cam.001__2_2_1_1_5_5.jpg,Flch0_azul,2,Flch6_morada,2,Flch1_verde,1,Flch2_naranja,1,Flch3_amarilla,5,Flch4_roja,5,103,271,110,278,143,69,358,184,227,310,149,145
